timestamp,pos_x,pos_y,pos_z,force_x,force_y,force_z,adm_disp_x,adm_disp_y,adm_disp_z,adm_vel_x,adm_vel_y,adm_vel_z,ee_des_x,ee_des_y,ee_des_z,ee_vel_cmd_x,ee_vel_cmd_y,ee_vel_cmd_z,qdot_cmd_norm,tau_norm,tau_max_abs,base_x,base_y,base_yaw,base_ref_x,base_ref_y,base_ref_yaw,base_vel_cmd_x,base_vel_cmd_y,base_vel_cmd_yaw
1778249173.594201,0.641242,0.271928,0.956909,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000118,-0.000041,-0.000053,0.000475,40.685393,40.038631,-3.003475,1.995844,-1.571781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.603808,0.641241,0.271933,0.956907,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000110,-0.000078,-0.000040,0.000467,40.676341,40.034191,-3.003476,1.995830,-1.571758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.614225,0.641239,0.271935,0.956909,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000092,-0.000092,-0.000053,0.000460,40.634831,39.992558,-3.003477,1.995816,-1.571735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.624207,0.641237,0.271936,0.956911,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000082,-0.000098,-0.000065,0.000455,40.639675,39.996932,-3.003478,1.995804,-1.571709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.633927,0.641239,0.271937,0.956911,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000097,-0.000107,-0.000064,0.000457,40.657384,40.011046,-3.003479,1.995793,-1.571685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.644037,0.641237,0.271942,0.956909,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000078,-0.000143,-0.000055,0.000456,40.678984,40.037387,-3.003480,1.995781,-1.571663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.653972,0.641234,0.271944,0.956911,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000053,-0.000159,-0.000064,0.000453,40.640228,39.998454,-3.003481,1.995767,-1.571641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.663985,0.641231,0.271944,0.956913,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000036,-0.000163,-0.000077,0.000451,40.653433,40.009953,-3.003481,1.995755,-1.571617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.674320,0.641234,0.271945,0.956912,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000053,-0.000169,-0.000074,0.000454,40.656123,40.012684,-3.003482,1.995745,-1.571591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778249173.684641,0.641228,0.271947,0.956914,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.641226,0.271923,0.956902,-0.000009,-0.000181,-0.000092,0.000453,40.638844,39.999815,-3.003482,1.995728,-1.571564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
